CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
2533-TIBIX,1,United States,California,Oak Run,96069,"40.689243, -122.037023",40.689243,-122.037023,Male,No,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,469.65,No,0,78,5825,
5092-STPKP,1,United States,California,Platina,96076,"40.367964, -122.937379",40.367964,-122.937379,Female,No,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,No,0,42,5128,
0114-PEGZZ,1,United States,California,Round Mountain,96084,"40.923558, -122.059933",40.923558,-122.059933,Female,No,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,No,0,33,4800,
3359-DSRKA,1,United States,California,Scott Bar,96085,"41.737962, -123.07557",41.737962,-123.07557,Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1158.85,No,0,46,6440,
8639-NHQEI,1,United States,California,Seiad Valley,96086,"41.924174, -123.260788",41.924174,-123.260788,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.9,6954.15,No,0,30,4213,
7161-DFHUF,1,United States,California,Shasta,96087,"40.617614, -122.512861",40.617614,-122.512861,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,1672.1,No,0,77,6166,
3720-DBRWL,1,United States,California,Tehama,96090,"40.021787, -122.127576",40.021787,-122.127576,Male,No,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,4307.1,No,0,53,5703,
8565-WUXZU,1,United States,California,Vina,96092,"39.955164, -122.018567",39.955164,-122.018567,Male,Yes,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.8,6141.65,No,0,54,4240,
4994-OBRSZ,1,United States,California,Weed,96094,"41.465121, -122.380947",41.465121,-122.380947,Male,No,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,No,0,33,2045,
0562-FGDCR,1,United States,California,Whitmore,96096,"40.637105, -121.906949",40.637105,-121.906949,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,5430.65,No,0,25,4703,
2436-QBZFP,1,United States,California,Yreka,96097,"41.764869, -122.671316",41.764869,-122.671316,Female,No,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,39.2,849.9,No,0,25,3288,
3420-YJLQT,1,United States,California,Alturas,96101,"41.468877, -120.54229",41.468877,-120.54229,Female,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.55,151.75,No,0,24,5965,
6040-CGACY,1,United States,California,Blairsden Graeagle,96103,"39.783747, -120.661032",39.783747,-120.661032,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,299.4,No,0,35,3195,
6582-PLFUU,1,United States,California,Cedarville,96104,"41.505916, -120.152505",41.505916,-120.152505,Male,No,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1086.75,No,0,40,5974,
8242-PDSGJ,1,United States,California,Chilcoot,96105,"39.872961, -120.198876",39.872961,-120.198876,Male,No,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.15,2692.75,No,0,60,5840,
0264-CNITK,1,United States,California,Clio,96106,"39.745805, -120.580882",39.745805,-120.580882,Female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1389.6,No,0,23,5043,
0089-IIQKO,1,United States,California,Coleville,96107,"38.42528, -119.475741",38.42528,-119.475741,Female,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.95,3767.4,No,0,43,4447,
7839-NUIAA,1,United States,California,Davis Creek,96108,"41.750354, -120.403885",41.750354,-120.403885,Female,No,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.8,3641.5,No,0,53,5381,
6075-QMNRR,1,United States,California,Doyle,96109,"40.012675, -120.101857",40.012675,-120.101857,Female,No,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.75,2535.55,No,0,26,6334,
5966-EMAZU,1,United States,California,Fort Bidwell,96112,"41.932207, -120.135941",41.932207,-120.135941,Male,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,6880.85,No,0,22,4576,
0440-EKDCF,1,United States,California,Herlong,96113,"40.198234, -120.18089",40.198234,-120.18089,Male,No,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.15,3753.2,No,0,80,4404,
4774-HHGGS,1,United States,California,Janesville,96114,"40.294034, -120.512622",40.294034,-120.512622,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,637.55,No,0,28,2347,
2055-BFOCC,1,United States,California,Likely,96116,"41.266008, -120.490731",41.266008,-120.490731,Male,Yes,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.0,5329.55,No,0,42,5688,
8180-AKMJV,1,United States,California,Litchfield,96117,"40.507272, -120.338228",40.507272,-120.338228,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,44.55,No,0,45,5825,
4298-OYIFC,1,United States,California,Loyalton,96118,"39.637471, -120.226338",39.637471,-120.226338,Male,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,1539.8,No,0,53,5640,
5566-SOEZD,1,United States,California,Madeline,96119,"41.042003, -120.506086",41.042003,-120.506086,Male,No,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.65,2209.75,No,0,31,5856,
9842-EFSYY,1,United States,California,Markleeville,96120,"38.735789, -119.85798",38.735789,-119.85798,Female,No,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,No,0,26,2421,
2272-WUSPA,1,United States,California,Milford,96121,"40.181279, -120.392967",40.181279,-120.392967,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,No,0,34,4848,
4584-LBNMK,1,United States,California,Portola,96122,"39.786755, -120.445626",39.786755,-120.445626,Male,Yes,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.7,1174.35,No,0,61,5644,
3898-GUYTS,1,United States,California,Ravendale,96123,"40.845738, -120.322219",40.845738,-120.322219,Female,Yes,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.05,4385.05,No,0,34,4735,
0930-EHUZA,1,United States,California,Calpine,96124,"39.672813, -120.456699",39.672813,-120.456699,Female,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.35,2606.35,No,0,38,4771,
9975-SKRNR,1,United States,California,Sierraville,96126,"39.559709, -120.345639",39.559709,-120.345639,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.9,18.9,No,0,69,4480,
3703-KBKZP,1,United States,California,Standish,96128,"40.346634, -120.386422",40.346634,-120.386422,Male,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.45,1261.35,No,0,47,5111,
4973-MGTON,1,United States,California,Topaz,96133,"38.636052, -119.489162",38.636052,-119.489162,Female,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,5969.3,No,0,21,5619,
3682-YEUWS,1,United States,California,Tulelake,96134,"41.813521, -121.492666",41.813521,-121.492666,Male,No,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.4,253.9,No,0,54,4458,
1223-UNPKS,1,United States,California,Wendel,96136,"40.345949, -120.081187",40.345949,-120.081187,Male,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,400,No,0,24,4328,
3446-QDSZF,1,United States,California,Homewood,96141,"39.117018, -120.212535",39.117018,-120.212535,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.5,227.35,No,0,66,2328,
5117-IFGPS,1,United States,California,Tahoe City,96145,"39.178337, -120.162806",39.178337,-120.162806,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.3,2357.75,No,0,67,2217,
7379-FNIUJ,1,United States,California,Olympic Valley,96146,"39.191797, -120.212401",39.191797,-120.212401,Male,No,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.2,198.5,No,0,23,4855,
1627-AFWVJ,1,United States,California,Tahoe Vista,96148,"39.24124, -120.054765",39.24124,-120.054765,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,554.25,No,0,35,2265,
4486-EFAEB,1,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.4,251.65,No,0,54,2486,
0060-FUALY,1,United States,California,Los Angeles,90003,"33.964131, -118.272783",33.964131,-118.272783,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5597.65,No,0,26,5238,
6954-OOYZZ,1,United States,California,Los Angeles,90006,"34.048013, -118.293953",34.048013,-118.293953,Male,No,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,768.05,No,0,44,2935,
7088-FBAWU,1,United States,California,Los Angeles,90007,"34.027337, -118.28515",34.027337,-118.28515,Female,No,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.55,1215.8,No,0,22,4451,
8313-AFGBW,1,United States,California,Los Angeles,90008,"34.008293, -118.346766",34.008293,-118.346766,Male,No,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,3522.65,No,0,51,4795,
3097-IDVPU,1,United States,California,Los Angeles,90012,"34.065875, -118.238728",34.065875,-118.238728,Male,No,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.1,910.45,No,0,76,5749,
2197-OMWGI,1,United States,California,Los Angeles,90014,"34.043144, -118.251977",34.043144,-118.251977,Female,Yes,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.0,3656.25,No,0,31,5583,
2303-PJYHN,1,United States,California,Los Angeles,90015,"34.039224, -118.266293",34.039224,-118.266293,Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.85,52,No,0,80,4107,
9795-VOWON,1,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338,Male,No,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.35,150.85,No,0,26,4665,
1237-WIYYZ,1,United States,California,Los Angeles,90017,"34.052842, -118.264495",34.052842,-118.264495,Female,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,389.25,No,0,28,2386,
1987-AUELQ,1,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.028735,-118.317236,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1873.7,No,0,52,6334,
7852-LECYP,1,United States,California,Los Angeles,90019,"34.049841, -118.33846",34.049841,-118.33846,Male,Yes,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,1261,No,0,43,5870,
4822-LPTYJ,1,United States,California,Los Angeles,90021,"34.029043, -118.239504",34.029043,-118.239504,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.75,7346.2,No,0,45,4655,
8165-CBKXO,1,United States,California,Los Angeles,90022,"34.02381, -118.156582",34.02381,-118.156582,Male,No,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.75,3708.4,No,0,46,5748,
6527-PZFPV,1,United States,California,Los Angeles,90023,"34.017697, -118.200577",34.017697,-118.200577,Male,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,No,0,48,4654,
9593-CVZKR,1,United States,California,Los Angeles,90025,"34.046174, -118.446333",34.046174,-118.446333,Female,No,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.45,1385.85,No,0,52,5577,
8595-SIZNC,1,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804,Female,Yes,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.6,548.8,No,0,75,2628,
5236-XMZJY,1,United States,California,Los Angeles,90031,"34.085807, -118.206617",34.085807,-118.206617,Female,No,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.65,2536.55,No,0,80,3048,
4827-DPADN,1,United States,California,Los Angeles,90032,"34.078821, -118.177576",34.078821,-118.177576,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.3,6042.7,No,0,61,4505,
2694-CIUMO,1,United States,California,Los Angeles,90033,"34.050198, -118.210946",34.050198,-118.210946,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.55,958.25,No,0,62,3445,
5846-ABOBJ,1,United States,California,Los Angeles,90034,"34.030578, -118.399613",34.030578,-118.399613,Male,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1730.65,No,0,72,4766,
1439-LCGVL,1,United States,California,Los Angeles,90035,"34.051809, -118.383843",34.051809,-118.383843,Female,No,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.2,459.6,No,0,39,3656,
0909-SDHNU,1,United States,California,Los Angeles,90036,"34.070291, -118.349191",34.070291,-118.349191,Female,No,No,Yes,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.8,201.95,No,0,56,4236,
4647-XXZAM,1,United States,California,Los Angeles,90037,"34.002642, -118.287596",34.002642,-118.287596,Female,No,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.5,285.2,No,0,51,5450,
7740-KKCXF,1,United States,California,Los Angeles,90039,"34.110845, -118.259595",34.110845,-118.259595,Male,No,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.05,1529.45,No,0,21,5045,
5360-XGYAZ,1,United States,California,Los Angeles,90040,"33.994524, -118.149953",33.994524,-118.149953,Male,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,No,0,47,4934,
3557-HTYWR,1,United States,California,Los Angeles,90043,"33.988543, -118.334081",33.988543,-118.334081,Female,No,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,74.05,3496.3,No,0,75,2831,
8920-NAVAY,1,United States,California,Los Angeles,90045,"33.954017, -118.402447",33.954017,-118.402447,Male,Yes,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,No,0,43,5166,
1699-TLDLZ,1,United States,California,Los Angeles,90046,"34.108455, -118.362081",34.108455,-118.362081,Female,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,301.55,No,0,43,5293,
5600-PDUJF,1,United States,California,Los Angeles,90047,"33.958149, -118.308441",33.958149,-118.308441,Male,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.7,No,0,75,5552,
0567-XRHCU,1,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244,Female,No,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,2960.1,No,0,73,4479,
2067-QYTCF,1,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939,Female,No,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,No,0,55,5455,
7407-SUJIZ,1,United States,California,Los Angeles,90061,"33.92128, -118.274186",33.92128,-118.274186,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,541.5,No,0,50,2305,
9150-KPBJQ,1,United States,California,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,116.85,No,0,27,3945,
0052-DCKON,1,United States,California,Los Angeles,90063,"34.044271, -118.185237",34.044271,-118.185237,Male,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,No,0,42,5845,
3654-ARMGP,1,United States,California,Los Angeles,90064,"34.037251, -118.423573",34.037251,-118.423573,Female,No,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,5321.25,No,0,79,4730,
9699-UBQFS,1,United States,California,Los Angeles,90065,"34.108833, -118.229715",34.108833,-118.229715,Female,Yes,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,No,0,32,4745,
